pop,upop
19684909.00,49.80
4429078.00,57.29
11297442.00,76.51
146833.00,90.03
1090486.00,67.70
10443936.00,73.32
5523095.00,86.65
820097.00,76.94
70995.00,67.80
9767737.00,72.54
14691310.00,62.50
80442443.00,43.04
6021368.00,63.77
707155.00,39.12
4593549.00,20.21
1334515.00,68.22
85302099.00,16.91
48613.00,40.73
851854.00,51.44
5338871.00,83.43
64707044.00,78.11
265412.00,56.61
1507428.00,85.31
1638899.00,55.56
4410900.00,52.72
81902307.00,74.09
23713164.00,50.03
11187085.00,75.93
56323.00,84.09
104298.00,35.73
158621.00,94.01
14418033.00,48.88
10715770.00,34.43
1596832.00,44.34
750749.00,28.22
9852953.00,50.52
7383098.00,51.07
6972800.00,100.00
10022650.00,68.37
318499.00,93.51
1214182182.00,30.59
238465165.00,49.12
73370982.00,70.05
29970634.00,68.98
4535375.00,61.57
83548.00,51.98
7485600.00,91.76
59095365.00,68.21
2681386.00,53.56
128047000.00,89.74
5915000.00,82.22
16092701.00,53.91
39269988.00,23.18
100566.00,43.70
24371806.00,60.12
49182038.00,81.84
2881243.00,98.25
5383300.00,35.28
6153153.00,31.99
2141669.00,67.76
4181742.00,87.06
1990413.00,24.26
3821498.00,47.44
6208680.00,77.48
36004.00,14.52
3162916.00,66.84
497783.00,88.18
521405.00,100.00
2058920.00,57.05
20495706.00,31.30
14329056.00,15.43
27661017.00,70.08
360000.00,38.78
14694565.00,35.20
412477.00,94.49
52321.00,71.06
3501927.00,56.00
1247429.00,40.79
116815612.00,77.53
103961.00,22.31
3565604.00,44.94
36351.00,100.00
2669572.00,66.58
618294.00,62.92
31714958.00,57.18
23647815.00,30.75
51369725.00,30.88
2152357.00,40.60
26592666.00,16.48
16530388.00,86.24
246245.00,66.62
4302600.00,86.15
5666595.00,56.97
15672194.00,17.37
155207145.00,42.59
55276.00,89.54
4828726.00,78.82
2762073.00,74.62
166520983.00,36.20
20344.00,82.40
3559401.00,64.83
6693799.00,13.04
6127847.00,58.26
29001563.00,76.55
91641881.00,45.52
38151603.00,61.00
10568247.00,59.96
3740410.00,93.88
1591151.00,98.47
20367487.00,53.70
142785342.00,73.64
10024594.00,22.99
184700.00,20.30
30431.00,94.07
167196.00,61.19
27409491.00,81.87
12581624.00,41.98
7320807.00,55.16
87298.00,52.04
5647194.00,37.94
4987600.00,100.00
39133.00,100.00
5386406.00,54.96
2039669.00,50.13
514767.00,19.59
9356827.00,36.82
50055701.00,61.69
9623176.00,17.70
46362946.00,78.21
20450000.00,18.33
51717.00,31.82
175196.00,19.21
109255.00,48.43
35297298.00,32.99
512522.00,66.41
1173529.00,21.57
9298515.00,84.90
7743831.00,73.63
20566871.00,55.29
7414960.00,26.50
44222113.00,27.44
66548197.00,42.74
1048367.00,28.85
6219761.00,37.06
103416.00,23.34
1321624.00,9.25
10439600.00,65.77
71261307.00,70.14
4978960.00,48.11
30247.00,89.77
9808.00,53.78
32067125.00,14.19
46053300.00,68.50
7705423.00,83.72
62276270.00,81.03
306771529.00,80.61
3362761.00,94.21
27767400.00,36.24
230782.00,24.29
28558607.00,88.73
86025000.00,29.76
106707.00,94.42
3702218.00,73.92
22954226.00,31.17
13507849.00,38.30
13720997.00,33.38
352640325.00,56.27
6854569.00,41.82
104543801.00,62.06
2204603325.00,51.80
1963842316.00,47.70
336199356.00,74.82
889630390.00,70.00
256799097.00,59.11
504469008.00,73.72
429448546.00,39.18
628333588.00,32.35
1368262960.00,79.78
317681236.00,79.99
1050581724.00,79.72
598662941.00,78.48
501716478.00,76.51
847264134.00,28.98
5556019977.00,44.63
558333178.00,28.16
2709973675.00,36.77
384945112.00,62.48
331456852.00,58.82
4997686799.00,46.47
343417455.00,80.79
1241509682.00,79.02
19347061.00,46.63
2201396.00,36.29
28403026.00,44.67
1629223562.00,30.98
873800152.00,35.23
872981672.00,35.23
2287713124.00,57.95
6924282937.00,51.48
27962207.00,24.69
2913021.00,52.16
36036159.00,67.53
55636.00,87.59
84419.00,87.82
21219954.00,40.10
87233.00,26.24
41222875.00,90.97
2963496.00,63.58
101597.00,43.06
22031750.00,88.73
8363404.00,65.85
9054332.00,53.40
360830.00,82.55
1261319.00,88.54
151616777.00,30.46
279566.00,32.06
9490000.00,74.62
10920272.00,97.64
321609.00,44.96
9509798.00,41.85
65124.00,100.00
720246.00,34.79
9918245.00,66.43
3835258.00,39.23
2047831.00,56.24
198614208.00,84.34
393302.00,75.51
7395599.00,72.30
15632066.00,25.67
9461117.00,10.64
490379.00,61.83
14363586.00,19.81
20590666.00,51.52
34005274.00,80.94
55509.00,100.00
4444973.00,38.83
11896380.00,21.98
159583.00,31.05
17015048.00,88.59
1337705000.00,49.23
45918101.00,75.04
698695.00,27.92
65938712.00,39.94
4066078.00,63.23
4545273.00,71.73
20131707.00,50.56
4417781.00,57.54
11308133.00,76.60
148703.00,89.91
1103685.00,67.55
10474410.00,73.26
5547683.00,86.80
830802.00,77.00
71167.00,68.09
9897983.00,73.75
14934692.00,62.69
82040994.00,43.02
6038306.00,64.29
728710.00,39.22
4689664.00,20.57
1331475.00,68.09
87561814.00,17.32
48567.00,40.93
859952.00,51.83
5363352.00,83.56
65027512.00,78.35
268065.00,56.48
1541936.00,85.70
1693002.00,56.30
4452800.00,52.87
81776930.00,74.29
24317734.00,50.71
11153454.00,76.29
56905.00,84.38
104677.00,35.68
159440.00,94.10
14732261.00,49.32
11012406.00,34.86
1634196.00,45.22
753362.00,28.24
9999617.00,52.02
7503875.00,51.70
7024200.00,100.00
10000023.00,68.86
318041.00,93.62
1230984504.00,30.93
241613126.00,49.92
74253373.00,70.63
30868156.00,69.03
4560155.00,61.84
84327.00,51.99
7623600.00,91.82
59277417.00,68.33
2690824.00,53.74
128070000.00,90.52
6046000.00,82.47
16321581.00,53.73
40328313.00,23.57
102648.00,43.77
24500506.00,60.21
49410366.00,81.94
3059473.00,98.26
5447900.00,35.30
6260544.00,33.12
2097555.00,67.69
4337156.00,87.18
2010586.00,24.75
3957990.00,47.80
6265697.00,77.64
36276.00,14.46
3097282.00,66.76
506953.00,88.55
534626.00,100.00
2062443.00,56.99
21079532.00,31.93
14769824.00,15.54
28119500.00,70.91
367000.00,39.98
15167286.00,36.00
414508.00,94.67
52428.00,71.34
3591400.00,56.68
1250400.00,40.58
118617542.00,77.83
103619.00,22.30
3562045.00,44.89
36845.00,100.00
2712657.00,67.57
619428.00,63.10
32107739.00,57.68
24321457.00,30.96
51733013.00,31.41
2193643.00,41.62
26875910.00,16.82
16615394.00,87.06
250000.00,67.27
4350700.00,86.17
5737722.00,57.26
16291990.00,17.56
159424742.00,43.48
53860.00,89.47
4889252.00,79.10
2943747.00,75.16
170043918.00,36.60
20470.00,83.36
3620506.00,65.12
6847517.00,13.02
6209877.00,58.49
29373644.00,76.92
93038902.00,45.26
38042794.00,60.89
10573100.00,60.57
3721527.00,93.83
1765513.00,98.66
20246871.00,53.83
142849449.00,73.69
10293669.00,23.95
186029.00,20.08
30690.00,94.09
170880.00,61.91
28090647.00,82.08
12956791.00,42.23
7291436.00,55.21
89770.00,52.32
5775902.00,38.24
5076700.00,100.00
35474.00,100.00
5391428.00,54.69
2048583.00,50.04
526177.00,20.05
9581714.00,37.26
50791808.00,62.22
10056475.00,17.86
46576897.00,78.44
20653000.00,18.32
52352.00,31.81
177397.00,18.45
109316.00,48.79
36114885.00,33.08
518141.00,66.34
1193148.00,21.49
9378126.00,85.06
7824909.00,73.66
20720602.00,55.68
7581696.00,26.52
45648525.00,28.11
66692024.00,44.08
1066409.00,29.51
6390851.00,37.53
103947.00,23.39
1328095.00,9.09
10547100.00,65.93
72310416.00,70.72
5041995.00,48.40
30993.00,90.23
9827.00,54.80
33149417.00,14.49
45870700.00,68.69
8329453.00,84.06
62766365.00,81.30
309347057.00,80.77
3374414.00,94.41
28562400.00,36.19
236299.00,24.59
28995745.00,88.77
86932500.00,30.39
106267.00,94.59
3811102.00,74.14
23591972.00,31.73
13917439.00,38.73
13973897.00,33.20
360761571.00,56.57
6896697.00,41.88
104174038.00,62.10
2219079073.00,52.82
1977637953.00,48.80
336958644.00,75.05
893094109.00,70.16
258778040.00,59.28
505544895.00,73.94
439954168.00,39.56
646028823.00,32.79
1376081481.00,80.02
320397042.00,80.15
1055684439.00,79.98
605674766.00,78.77
507683672.00,76.84
867666290.00,29.48
5631389320.00,45.23
573629146.00,28.55
2752176358.00,37.19
393003905.00,62.81
337638042.00,59.12
5057760174.00,47.12
346128976.00,80.96
1249249082.00,79.29
19743240.00,47.09
2229806.00,36.53
28869743.00,45.03
1652487921.00,31.37
898002051.00,35.73
897163692.00,35.72
2305583816.00,58.96
7007470801.00,51.97
28809167.00,25.07
2904780.00,53.25
36717132.00,68.21
55316.00,87.50
82326.00,87.26
21942296.00,40.90
88152.00,25.67
41655616.00,91.13
2967984.00,63.37
101936.00,42.70
22340024.00,88.88
8391643.00,65.86
9173082.00,53.62
366711.00,82.61
1306014.00,88.58
153405612.00,31.23
280602.00,31.91
9473000.00,75.05
11047744.00,97.69
329193.00,44.72
9779391.00,42.26
64564.00,100.00
732246.00,35.59
10078238.00,66.86
3832310.00,39.29
2089706.00,56.47
200517584.00,84.62
399443.00,75.87
7348328.00,72.64
16106851.00,26.51
9790151.00,10.91
495159.00,62.62
14593099.00,19.97
21119065.00,52.10
34342780.00,81.12
56580.00,100.00
4530903.00,39.03
12298512.00,22.05
160489.00,31.12
17201305.00,88.79
1344130000.00,50.57
46406446.00,75.32
715972.00,27.97
68087376.00,40.44
4177435.00,63.67
4600487.00,72.87
20604172.00,51.31
4280622.00,57.80
11323570.00,76.69
150831.00,89.78
1116644.00,67.41
10496088.00,73.19
5570572.00,86.96
841802.00,77.05
71402.00,68.39
10027140.00,74.93
15177280.00,62.89
83787634.00,43.00
6055208.00,64.79
750918.00,39.34
4789568.00,20.95
1327439.00,67.97
89858696.00,17.74
48492.00,41.12
867327.00,52.21
5388272.00,83.69
65342776.00,78.58
270862.00,56.35
1577298.00,86.05
1749099.00,57.01
4483350.00,53.02
81797673.00,74.49
24928503.00,51.39
11123213.00,76.65
56890.00,84.76
105070.00,35.63
160858.00,94.19
15049280.00,49.77
11316351.00,35.30
1673509.00,46.08
755883.00,28.27
10144890.00,53.46
7621414.00,52.32
7071600.00,100.00
9971727.00,69.35
319014.00,93.73
1247446011.00,31.28
244808254.00,50.71
75184322.00,71.20
31810191.00,69.10
4576794.00,62.11
85069.00,52.01
7765800.00,91.89
59379449.00,68.44
2699838.00,53.93
127817277.00,91.25
6181000.00,82.72
16556600.00,53.58
41419954.00,23.97
104662.00,43.86
24631359.00,60.32
49779440.00,82.04
3239181.00,98.28
5514600.00,35.34
6366909.00,34.25
2059709.00,67.62
4388637.00,87.30
2032950.00,25.25
4079574.00,48.17
6288652.00,77.81
36537.00,14.41
3028115.00,66.67
518347.00,88.91
546682.00,100.00
2065888.00,56.96
21678867.00,32.56
15226813.00,15.66
28572970.00,71.74
377000.00,41.16
15639115.00,36.79
416268.00,94.83
52541.00,71.62
3683221.00,57.35
1252404.00,40.37
120365271.00,78.12
103476.00,22.30
3559986.00,44.86
37189.00,100.00
2759074.00,68.54
620079.00,63.27
32531964.00,58.19
25016921.00,31.18
52125411.00,31.94
2240161.00,42.64
27179237.00,17.17
16693074.00,87.84
254000.00,67.90
4384000.00,86.18
5807787.00,57.54
16946485.00,17.77
163770669.00,44.36
53234.00,89.41
4953088.00,79.39
3210003.00,75.69
173669648.00,37.01
20606.00,84.23
3681979.00,65.41
7001172.00,13.00
6293763.00,58.71
29759891.00,77.27
94501233.00,45.02
38063255.00,60.78
10557560.00,61.17
3686771.00,93.77
1905437.00,98.81
20147528.00,53.96
142960868.00,73.73
10556429.00,24.92
187434.00,19.86
30938.00,94.10
174646.00,62.60
28788438.00,82.30
13357003.00,42.50
7234099.00,55.26
87441.00,52.61
5908908.00,38.56
5183700.00,100.00
33435.00,100.00
5398384.00,54.41
2052843.00,49.95
537648.00,20.51
9806670.00,37.70
51553479.00,62.75
10510122.00,18.02
46742697.00,78.67
20869000.00,18.31
52998.00,31.82
179278.00,18.45
109341.00,49.14
36918193.00,33.19
523439.00,66.28
1212458.00,21.43
9449213.00,85.21
7912398.00,73.70
21070917.00,56.07
7753925.00,26.53
47122998.00,28.80
66902958.00,45.39
1120392.00,30.17
6566179.00,38.01
104392.00,23.44
1334790.00,8.94
10673800.00,66.10
73199372.00,71.28
5106672.00,48.71
31727.00,90.67
9844.00,55.81
34260342.00,14.80
45706100.00,68.88
8734722.00,84.38
63258918.00,81.57
311721632.00,80.94
3385610.00,94.61
29339400.00,36.17
241876.00,24.89
29427631.00,88.81
87840000.00,31.03
105784.00,94.76
3927051.00,74.36
24234940.00,32.30
14343526.00,39.15
14255592.00,33.02
368914383.00,56.85
6937108.00,41.94
103935318.00,62.14
2233889396.00,53.82
1991746941.00,49.88
336189482.00,75.28
894962840.00,70.32
260544871.00,59.49
505126520.00,74.16
450703885.00,39.95
664163813.00,33.23
1382476668.00,80.24
323348718.00,80.30
1059127950.00,80.23
612617659.00,79.06
513587153.00,77.16
888606627.00,29.99
5706832680.00,45.83
589368162.00,28.95
2793702323.00,37.64
401144535.00,63.14
344052017.00,59.42
5117464518.00,47.77
348931188.00,81.13
1255298168.00,79.55
20130977.00,47.58
2257903.00,36.76
29325988.00,45.41
1674923307.00,31.78
922840423.00,36.23
921978391.00,36.22
2323762195.00,59.95
7089309348.00,52.45
29726803.00,25.47
2900489.00,54.33
37439427.00,68.87
55227.00,87.41
79316.00,86.71
22685632.00,41.70
89069.00,25.14
42095224.00,91.30
2978339.00,63.16
102393.00,42.36
22728254.00,89.02
8429991.00,65.86
9295784.00,53.86
372388.00,82.67
1333577.00,88.62
155257387.00,31.99
281580.00,31.77
9464000.00,75.47
11128246.00,97.73
336707.00,44.50
10049792.00,42.67
64798.00,100.00
743711.00,36.37
10238762.00,67.28
3828419.00,39.38
2132822.00,56.70
202401584.00,84.90
405512.00,76.22
7305888.00,72.97
16590813.00,27.35
10124572.00,11.19
500870.00,63.39
14832255.00,20.14
21659488.00,52.68
34754312.00,81.29
57522.00,100.00
4619500.00,39.26
12715465.00,22.13
161336.00,31.19
17388437.00,88.99
1350695000.00,51.89
46881018.00,75.60
733661.00,28.03
70291160.00,40.95
4286188.00,64.10
4654148.00,73.94
21102641.00,52.04
4267558.00,58.07
11342631.00,76.78
152088.00,89.65
1129303.00,67.26
10510785.00,73.12
5591572.00,87.14
853069.00,77.12
71685.00,68.68
10155036.00,76.04
15419493.00,63.09
85660902.00,43.00
6072233.00,65.29
773729.00,39.46
4892233.00,21.35
1322696.00,67.84
92191211.00,18.16
48393.00,41.32
874158.00,52.60
5413971.00,83.82
65639975.00,78.82
273775.00,56.22
1613489.00,86.37
1807108.00,57.71
4490700.00,53.16
80425823.00,74.69
25544565.00,52.07
11092771.00,77.00
56810.00,85.20
105476.00,35.60
162807.00,94.27
15368759.00,50.21
11628767.00,35.75
1714620.00,46.92
758410.00,28.32
10288828.00,54.84
7736131.00,52.93
7154600.00,100.00
9920362.00,69.83
320716.00,93.84
1263589639.00,31.63
248037853.00,51.49
76156975.00,71.77
32780975.00,69.18
4586897.00,62.39
85779.00,52.04
7910500.00,91.95
59539717.00,68.56
2707805.00,54.13
127561489.00,91.90
6318000.00,82.97
16791425.00,53.46
42542978.00,24.37
106620.00,43.95
24763353.00,60.44
50004441.00,82.14
3419581.00,98.29
5607200.00,35.40
6473050.00,35.37
2034319.00,67.55
4440728.00,87.43
2057331.00,25.76
4190155.00,48.54
6283403.00,77.99
36791.00,14.37
2987773.00,66.60
530946.00,89.25
557763.00,100.00
2069270.00,56.96
22293720.00,33.20
15700436.00,15.80
29021940.00,72.53
385000.00,42.30
16112333.00,37.58
419455.00,94.99
52663.00,71.89
3777067.00,58.00
1255882.00,40.16
122070963.00,78.41
103516.00,22.32
3559519.00,44.86
37404.00,100.00
2808339.00,69.47
620601.00,63.46
32984190.00,58.70
25732928.00,31.42
52543841.00,32.47
2291645.00,43.67
27500515.00,17.52
16754962.00,88.58
258000.00,68.51
4408100.00,86.20
5877034.00,57.84
17635782.00,17.99
168240403.00,45.23
53314.00,89.36
5018573.00,79.67
3545192.00,76.20
177392252.00,37.43
20756.00,85.04
3743761.00,65.70
7154870.00,12.98
6379162.00,58.94
30158768.00,77.62
96017322.00,44.81
38063164.00,60.69
10514844.00,61.76
3642281.00,93.72
2015624.00,98.95
20058035.00,54.09
143201676.00,73.79
10817350.00,25.89
188901.00,19.64
31172.00,94.12
178484.00,63.27
29496047.00,82.51
13780108.00,42.78
7199077.00,55.31
88303.00,52.92
6043157.00,38.89
5312400.00,100.00
34640.00,100.00
5407579.00,54.16
2057159.00,49.86
549162.00,20.96
10033630.00,38.15
52341695.00,63.27
10980623.00,18.20
46773055.00,78.90
20328000.00,18.30
53650.00,31.84
180890.00,18.45
109334.00,49.50
37712420.00,33.32
528535.00,66.21
1231694.00,21.37
9519374.00,85.36
7996861.00,73.74
21427155.00,56.46
7930929.00,26.57
48645709.00,29.49
67164130.00,46.68
1148958.00,30.83
6745581.00,38.49
104769.00,23.50
1341579.00,8.80
10777500.00,66.27
74099255.00,71.83
5172941.00,49.02
32430.00,91.09
9860.00,56.82
35400620.00,15.12
45593300.00,69.07
8952542.00,84.68
63700300.00,81.83
314112078.00,81.11
3396753.00,94.80
29774500.00,36.18
247498.00,25.20
29854238.00,88.85
88772900.00,31.67
105275.00,94.92
4046901.00,74.58
24882792.00,32.87
14786581.00,39.59
14565482.00,32.83
377096710.00,57.12
6975819.00,42.01
103713726.00,62.20
2248867116.00,54.78
2006072847.00,50.93
337283895.00,75.49
898837054.00,70.49
262416324.00,59.70
506558032.00,74.36
461713245.00,40.35
682730030.00,33.68
1390565718.00,80.45
326137386.00,80.45
1064428332.00,80.46
619487273.00,79.34
519419591.00,77.47
910063594.00,30.50
5783955641.00,46.41
605505799.00,29.36
2836264486.00,38.08
409324396.00,63.44
350649177.00,59.72
5178449842.00,48.41
351720836.00,81.30
1263178643.00,79.80
20531614.00,48.06
2285709.00,37.00
29793142.00,45.79
1697997032.00,32.19
948287652.00,36.73
947400670.00,36.72
2342185356.00,60.90
7174521359.00,52.92
30682500.00,25.87
2897366.00,55.38
38186135.00,69.51
55302.00,87.33
75902.00,86.17
23448202.00,42.49
89985.00,24.64
42538304.00,91.45
2992192.00,62.98
102921.00,42.06
23125868.00,89.15
8479375.00,65.88
9416801.00,54.10
377841.00,82.73
1349427.00,88.67
157157394.00,32.75
282503.00,31.65
9466000.00,75.88
11182817.00,97.78
344193.00,44.30
10322232.00,43.09
65001.00,100.00
754637.00,37.14
10399931.00,67.70
3823533.00,39.49
2176510.00,56.94
204259377.00,85.17
411499.00,76.56
7265115.00,73.30
17084554.00,28.19
10465959.00,11.47
507258.00,64.13
15078564.00,20.32
22211166.00,53.25
35158304.00,81.47
58369.00,100.00
4710678.00,39.50
13145788.00,22.23
162138.00,31.27
17575833.00,89.18
1357380000.00,53.17
47342363.00,75.88
751697.00,28.10
72552861.00,41.46
4394334.00,64.53
4706433.00,74.96
21622490.00,52.77
4255689.00,58.36
11362505.00,76.87
153821.00,89.54
1141652.00,67.13
10514272.00,73.06
5614932.00,87.32
864554.00,77.19
72005.00,68.97
10281408.00,77.08
15661312.00,63.30
87613909.00,43.03
6089644.00,65.78
797082.00,39.60
4998824.00,21.77
1317997.00,67.72
94558374.00,18.59
48292.00,41.53
880487.00,52.98
5438972.00,83.95
65925498.00,79.06
276766.00,56.09
1650351.00,86.66
1866878.00,58.37
4487200.00,53.31
80645605.00,74.89
26164432.00,52.74
11027549.00,77.34
56483.00,85.63
105902.00,35.58
165121.00,94.36
15690793.00,50.66
11948726.00,36.21
1757138.00,47.75
761033.00,28.38
10431249.00,56.17
7849059.00,53.54
7187500.00,100.00
9893082.00,70.31
323764.00,93.94
1279498874.00,31.99
251268276.00,52.25
77152445.00,72.32
33781385.00,69.26
4598294.00,62.67
86462.00,52.08
8059500.00,92.01
60233948.00,68.69
2714734.00,54.34
127338621.00,92.49
6460000.00,83.21
17035275.00,53.36
43692881.00,24.78
108544.00,44.06
24895705.00,60.57
50219669.00,82.25
3593689.00,98.31
5719600.00,35.48
6579985.00,36.47
2012647.00,67.48
4493438.00,87.55
2083061.00,26.27
4293692.00,48.92
6265987.00,78.17
37040.00,14.33
2957689.00,66.55
543360.00,89.57
568056.00,100.00
2072543.00,56.98
22924557.00,33.83
16190126.00,15.94
29465372.00,73.28
393000.00,43.42
16592097.00,38.36
423374.00,95.14
52786.00,72.16
3872684.00,58.64
1258653.00,39.98
123740109.00,78.69
103718.00,22.34
3558566.00,44.88
37528.00,100.00
2859174.00,70.37
621207.00,63.64
33452686.00,59.20
26467180.00,31.67
52983829.00,33.01
2346592.00,44.68
27834981.00,17.88
16804432.00,89.27
262000.00,69.10
4442100.00,86.22
5945646.00,58.15
18358863.00,18.22
172816517.00,46.09
53869.00,89.31
5079623.00,79.94
3906912.00,76.70
181192646.00,37.86
20919.00,85.78
3805683.00,65.99
7308864.00,12.98
6465669.00,59.17
30565461.00,77.95
97571676.00,44.63
38040196.00,60.62
10457295.00,62.34
3595839.00,93.68
2101288.00,99.06
19983693.00,54.24
143506911.00,73.85
11078095.00,26.87
190390.00,19.44
31391.00,94.14
182386.00,63.90
30201051.00,82.72
14221041.00,43.08
7164132.00,55.37
89900.00,53.23
6178859.00,39.23
5399200.00,100.00
36607.00,100.00
5413393.00,53.95
2059953.00,49.76
560685.00,21.42
10268157.00,38.61
53157490.00,63.79
11453810.00,18.39
46620045.00,79.13
20483000.00,18.30
54301.00,31.89
182305.00,18.46
109327.00,49.85
38515095.00,33.46
533450.00,66.14
1250641.00,21.34
9600379.00,85.51
8089346.00,73.79
21789415.00,56.86
8111894.00,26.62
50213457.00,30.20
67451422.00,47.94
1180069.00,31.49
6928719.00,38.98
105139.00,23.56
1348240.00,8.67
10886500.00,66.46
75010202.00,72.37
5240088.00,49.35
33103.00,91.48
9876.00,57.81
36573387.00,15.44
45489600.00,69.27
9039978.00,84.98
64106779.00,82.09
316497531.00,81.28
3407969.00,94.98
30243200.00,36.22
253165.00,25.51
30276045.00,88.89
89708900.00,32.31
104737.00,95.06
4169506.00,74.80
25533217.00,33.45
15246086.00,40.03
14898092.00,32.65
385272539.00,57.39
7013555.00,42.08
103455133.00,62.27
2264079901.00,55.72
2020657137.00,51.95
338733933.00,75.69
903110622.00,70.66
264350728.00,59.92
508314519.00,74.57
472954698.00,40.75
701714118.00,34.13
1398793049.00,80.65
328766682.00,80.59
1070026367.00,80.67
626270167.00,79.61
525173404.00,77.78
931955068.00,31.02
5861917628.00,46.99
621977594.00,29.77
